name zcmb zhel dz mb dmb x1 dx1 color dcolor 3rdvar d3rdvar cov_m_s cov_m_c cov_s_c set ra dec
020027 0.10989 0.10989 0.0 38.38795363851272 0.12085 0 0 0 0 0 0 0 0 0 0 0 0
020096 0.22562 0.22562 0.0 40.52490248664949 0.12425 0 0 0 0 0 0 0 0 0 0 0 0
020176 0.26051 0.26051 0.0 40.60824106824256 0.12265 0 0 0 0 0 0 0 0 0 0 0 0
030066 0.22556 0.22556 0.0 40.21988363729297 0.1228 0 0 0 0 0 0 0 0 0 0 0 0
040137 0.44758 0.44758 0.0 41.77743182652849 0.1524 0 0 0 0 0 0 0 0 0 0 0 0
040166 0.44007 0.44007 0.0 41.98308814690863 0.16925 0 0 0 0 0 0 0 0 0 0 0 0
040782 0.33742 0.33742 0.0 41.10482507104468 0.14605 0 0 0 0 0 0 0 0 0 0 0 0
050005 0.52851 0.52851 0.0 42.35903344945506 0.14315 0 0 0 0 0 0 0 0 0 0 0 0
050203 0.57613 0.57613 0.0 42.941169069562484 0.14515 0 0 0 0 0 0 0 0 0 0 0 0
050251 0.38775 0.38775 0.0 41.52500264096885 0.15885 0 0 0 0 0 0 0 0 0 0 0 0
050293 0.36001 0.36001 0.0 41.5054798119056 0.1335 0 0 0 0 0 0 0 0 0 0 0 0
050301 0.34701 0.34701 0.0 41.160564225284844 0.14045 0 0 0 0 0 0 0 0 0 0 0 0
050607 0.43927 0.43927 0.0 41.85524952279726 0.132 0 0 0 0 0 0 0 0 0 0 0 0
070955 0.34923 0.34923 0.0 41.48034914547286 0.11575 0 0 0 0 0 0 0 0 0 0 0 0
080723 0.43015 0.43015 0.0 41.7271713394707 0.12545 0 0 0 0 0 0 0 0 0 0 0 0
090201 0.50818 0.50818 0.0 42.49478919303108 0.14135 0 0 0 0 0 0 0 0 0 0 0 0
091869 0.28845 0.28845 0.0 40.887275334475824 0.1256 0 0 0 0 0 0 0 0 0 0 0 0
100090 0.17281 0.17281 0.0 39.486105265684344 0.1308 0 0 0 0 0 0 0 0 0 0 0 0
100163 0.31774 0.31774 0.0 41.134722495519306 0.1521 0 0 0 0 0 0 0 0 0 0 0 0
100213 0.27509 0.27509 0.0 40.81582637355696 0.1382 0 0 0 0 0 0 0 0 0 0 0 0
100405 0.10293 0.10293 0.0 38.4288196004009 0.12325 0 0 0 0 0 0 0 0 0 0 0 0
110033 0.20584 0.20584 0.0 39.72920603037824 0.15765 0 0 0 0 0 0 0 0 0 0 0 0
110478 0.2646 0.2646 0.0 40.48491060006609 0.1389 0 0 0 0 0 0 0 0 0 0 0 0
110536 0.23466 0.23466 0.0 40.244696616925395 0.19515 0 0 0 0 0 0 0 0 0 0 0 0
110567 0.21434 0.21434 0.0 40.06113655092486 0.17345 0 0 0 0 0 0 0 0 0 0 0 0
110719 0.42784 0.42784 0.0 41.89789085521663 0.17065 0 0 0 0 0 0 0 0 0 0 0 0
110734 0.40214 0.40214 0.0 41.659661764199335 0.149 0 0 0 0 0 0 0 0 0 0 0 0
120085 0.32218 0.32218 0.0 40.885893996614826 0.14025 0 0 0 0 0 0 0 0 0 0 0 0
120094 0.45173 0.45173 0.0 41.97949715004417 0.12465 0 0 0 0 0 0 0 0 0 0 0 0
120336 0.16139 0.16139 0.0 39.471449068445494 0.12015 0 0 0 0 0 0 0 0 0 0 0 0
120400 0.35161 0.35161 0.0 41.357311709962744 0.1158 0 0 0 0 0 0 0 0 0 0 0 0
120585 0.249 0.249 0.0 40.56250821291797 0.11585 0 0 0 0 0 0 0 0 0 0 0 0
130308 0.08223 0.08223 0.0 37.94124783871474 0.1223 0 0 0 0 0 0 0 0 0 0 0 0
130514 0.10588 0.10588 0.0 38.463105769035074 0.10015 0 0 0 0 0 0 0 0 0 0 0 0
130862 0.33293 0.33293 0.0 41.1452148505164 0.14375 0 0 0 0 0 0 0 0 0 0 0 0
140181 0.10227 0.10227 0.0 38.15370900006436 0.1106 0 0 0 0 0 0 0 0 0 0 0 0
150509 0.29282 0.29282 0.0 40.8936159605582 0.1351 0 0 0 0 0 0 0 0 0 0 0 0
151034 0.13269 0.13269 0.0 38.95998322254979 0.0994 0 0 0 0 0 0 0 0 0 0 0 0
160039 0.27088 0.27088 0.0 40.676082039427286 0.12 0 0 0 0 0 0 0 0 0 0 0 0
160099 0.10044 0.10044 0.0 38.15636587398089 0.10935 0 0 0 0 0 0 0 0 0 0 0 0
160197 0.35363 0.35363 0.0 41.14957977557281 0.14555 0 0 0 0 0 0 0 0 0 0 0 0
160200 0.42353 0.42353 0.0 42.04556191774919 0.2655 0 0 0 0 0 0 0 0 0 0 0 0
170428 0.30012 0.30012 0.0 40.89187682657284 0.11935 0 0 0 0 0 0 0 0 0 0 0 0
180166 0.14761 0.14761 0.0 39.26572599642489 0.11365 0 0 0 0 0 0 0 0 0 0 0 0
180561 0.22853 0.22853 0.0 40.23249181698654 0.12895 0 0 0 0 0 0 0 0 0 0 0 0
190230 0.1388 0.1388 0.0 39.0474978423405 0.1072 0 0 0 0 0 0 0 0 0 0 0 0
190260 0.14343 0.14343 0.0 39.222476555525354 0.10815 0 0 0 0 0 0 0 0 0 0 0 0
300105 0.09201 0.09201 0.0 38.036546087270146 0.1139 0 0 0 0 0 0 0 0 0 0 0 0
310025 0.1568 0.1568 0.0 39.34218078597494 0.12545 0 0 0 0 0 0 0 0 0 0 0 0
310042 0.23851 0.23851 0.0 40.218288024001616 0.2471 0 0 0 0 0 0 0 0 0 0 0 0
310073 0.14949 0.14949 0.0 39.14549819555078 0.16675 0 0 0 0 0 0 0 0 0 0 0 0
310091 0.50718 0.50718 0.0 42.190032747718114 0.1404 0 0 0 0 0 0 0 0 0 0 0 0
310161 0.25249 0.25249 0.0 40.496425413434906 0.11325 0 0 0 0 0 0 0 0 0 0 0 0
310238 0.28397 0.28397 0.0 40.70485411104218 0.1146 0 0 0 0 0 0 0 0 0 0 0 0
310574 0.2368 0.2368 0.0 40.470876712995505 0.1241 0 0 0 0 0 0 0 0 0 0 0 0
320258 0.34092 0.34092 0.0 41.08195795385251 0.1485 0 0 0 0 0 0 0 0 0 0 0 0
330022 0.26388 0.26388 0.0 40.552730503260335 0.1418 0 0 0 0 0 0 0 0 0 0 0 0
330089 0.34872 0.34872 0.0 41.21314892724469 0.13315 0 0 0 0 0 0 0 0 0 0 0 0
330128 0.32095 0.32095 0.0 41.24377116356952 0.1245 0 0 0 0 0 0 0 0 0 0 0 0
330146 0.13523 0.13523 0.0 39.007417314445384 0.1216 0 0 0 0 0 0 0 0 0 0 0 0
340334 0.30666 0.30666 0.0 41.11801889654071 0.1627 0 0 0 0 0 0 0 0 0 0 0 0
350047 0.23362 0.23362 0.0 40.04468249439001 0.1599 0 0 0 0 0 0 0 0 0 0 0 0
350078 0.30078 0.30078 0.0 40.94755384240206 0.1704 0 0 0 0 0 0 0 0 0 0 0 0
350083 0.36783 0.36783 0.0 41.516215866457024 0.12345 0 0 0 0 0 0 0 0 0 0 0 0
350233 0.1694 0.1694 0.0 39.52190521241462 0.1144 0 0 0 0 0 0 0 0 0 0 0 0
350316 0.07976 0.07976 0.0 37.879880400410855 0.10315 0 0 0 0 0 0 0 0 0 0 0 0
350548 0.1806 0.1806 0.0 39.605228854813646 0.1142 0 0 0 0 0 0 0 0 0 0 0 0
360112 0.18071 0.18071 0.0 39.89723573131702 0.16425 0 0 0 0 0 0 0 0 0 0 0 0
360140 0.23086 0.23086 0.0 40.6068662741674 0.15375 0 0 0 0 0 0 0 0 0 0 0 0
360156 0.04582 0.04582 0.0 36.478530749830696 0.1243 0 0 0 0 0 0 0 0 0 0 0 0
370098 0.22146 0.22146 0.0 40.0995274079377 0.1197 0 0 0 0 0 0 0 0 0 0 0 0
370308 0.20073 0.20073 0.0 40.22378302769832 0.21145 0 0 0 0 0 0 0 0 0 0 0 0
370333 0.0755 0.0755 0.0 37.834492326429 0.11965 0 0 0 0 0 0 0 0 0 0 0 0
370356 0.02627 0.02627 0.0 35.21925601822249 0.1362 0 0 0 0 0 0 0 0 0 0 0 0
370369 0.19141 0.19141 0.0 39.73757693938729 0.15515 0 0 0 0 0 0 0 0 0 0 0 0
370428 0.1777 0.1777 0.0 39.59475657680848 0.11035 0 0 0 0 0 0 0 0 0 0 0 0
370563 0.18542 0.18542 0.0 39.56979843795214 0.1169 0 0 0 0 0 0 0 0 0 0 0 0
380279 0.34931 0.34931 0.0 41.14913586409476 0.13805 0 0 0 0 0 0 0 0 0 0 0 0
380378 0.27131 0.27131 0.0 40.53909421687744 0.10785 0 0 0 0 0 0 0 0 0 0 0 0
390264 0.29212 0.29212 0.0 40.735518860429984 0.1226 0 0 0 0 0 0 0 0 0 0 0 0
390471 0.37051 0.37051 0.0 41.420829621783575 0.11375 0 0 0 0 0 0 0 0 0 0 0 0
420100 0.09641 0.09641 0.0 38.236794502351714 0.14795 0 0 0 0 0 0 0 0 0 0 0 0
420159 0.18058 0.18058 0.0 39.83723088248142 0.1117 0 0 0 0 0 0 0 0 0 0 0 0
420258 0.27446 0.27446 0.0 40.5235285470914 0.1525 0 0 0 0 0 0 0 0 0 0 0 0
420407 0.2451 0.2451 0.0 40.540663179352286 0.1441 0 0 0 0 0 0 0 0 0 0 0 0
420417 0.36135 0.36135 0.0 41.317869802269215 0.2036 0 0 0 0 0 0 0 0 0 0 0 0
430004 0.23152 0.23152 0.0 40.25291469486671 0.1499 0 0 0 0 0 0 0 0 0 0 0 0
440008 0.14648 0.14648 0.0 39.245136284135896 0.11095 0 0 0 0 0 0 0 0 0 0 0 0
440042 0.15948 0.15948 0.0 39.170744142651216 0.1775 0 0 0 0 0 0 0 0 0 0 0 0
440162 0.41929 0.41929 0.0 41.797115183843616 0.14905 0 0 0 0 0 0 0 0 0 0 0 0
440509 0.31894 0.31894 0.0 41.07401379407783 0.15665 0 0 0 0 0 0 0 0 0 0 0 0
450175 0.51941 0.51941 0.0 42.39246754836203 0.19605 0 0 0 0 0 0 0 0 0 0 0 0
460003 0.15069 0.15069 0.0 39.2685198043719 0.11 0 0 0 0 0 0 0 0 0 0 0 0
460037 0.30249 0.30249 0.0 41.30467193163227 0.15825 0 0 0 0 0 0 0 0 0 0 0 0
460105 0.21073 0.21073 0.0 39.92966154056827 0.1623 0 0 0 0 0 0 0 0 0 0 0 0
470008 0.23943 0.23943 0.0 40.26339138708866 0.1478 0 0 0 0 0 0 0 0 0 0 0 0
470041 0.3318 0.3318 0.0 41.07197381116911 0.12005 0 0 0 0 0 0 0 0 0 0 0 0
470232 0.20072 0.20072 0.0 39.8270803480221 0.1607 0 0 0 0 0 0 0 0 0 0 0 0
470244 0.36082 0.36082 0.0 41.267124679268086 0.14215 0 0 0 0 0 0 0 0 0 0 0 0
480064 0.24275 0.24275 0.0 40.519594142223575 0.1213 0 0 0 0 0 0 0 0 0 0 0 0
480464 0.22146 0.22146 0.0 40.36472226833706 0.14915 0 0 0 0 0 0 0 0 0 0 0 0
490008 0.12068 0.12068 0.0 38.609681954663806 0.1916 0 0 0 0 0 0 0 0 0 0 0 0
490521 0.3416 0.3416 0.0 41.07893713011295 0.16925 0 0 0 0 0 0 0 0 0 0 0 0
500004 0.25051 0.25051 0.0 40.51411177004901 0.13165 0 0 0 0 0 0 0 0 0 0 0 0
500057 0.38054 0.38054 0.0 41.420359871276936 0.1307 0 0 0 0 0 0 0 0 0 0 0 0
500100 0.31079 0.31079 0.0 41.07104832857931 0.13845 0 0 0 0 0 0 0 0 0 0 0 0
500504 0.1994 0.1994 0.0 39.92924527231096 0.14145 0 0 0 0 0 0 0 0 0 0 0 0
510251 0.24001 0.24001 0.0 40.09871775999056 0.1643 0 0 0 0 0 0 0 0 0 0 0 0
510457 0.50275 0.50275 0.0 42.53320832084209 0.20855 0 0 0 0 0 0 0 0 0 0 0 0
510578 0.37013 0.37013 0.0 41.66605579522705 0.1358 0 0 0 0 0 0 0 0 0 0 0 0
510638 0.27001 0.27001 0.0 40.55148300483915 0.13725 0 0 0 0 0 0 0 0 0 0 0 0
520019 0.26312 0.26312 0.0 40.521253447657685 0.1313 0 0 0 0 0 0 0 0 0 0 0 0
520023 0.26801 0.26801 0.0 40.66511163860765 0.16715 0 0 0 0 0 0 0 0 0 0 0 0
520062 0.30801 0.30801 0.0 41.00059373268553 0.1182 0 0 0 0 0 0 0 0 0 0 0 0
520077 0.25001 0.25001 0.0 40.554188204898416 0.1625 0 0 0 0 0 0 0 0 0 0 0 0
520188 0.28051 0.28051 0.0 40.951706114802356 0.11055 0 0 0 0 0 0 0 0 0 0 0 0
530112 0.3148 0.3148 0.0 40.993261033673534 0.12485 0 0 0 0 0 0 0 0 0 0 0 0
530219 0.3284 0.3284 0.0 40.98867201937143 0.16575 0 0 0 0 0 0 0 0 0 0 0 0
540163 0.32944 0.32944 0.0 40.96483454814613 0.11895 0 0 0 0 0 0 0 0 0 0 0 0
550041 0.25848 0.25848 0.0 40.425633937003546 0.14085 0 0 0 0 0 0 0 0 0 0 0 0
550096 0.22448 0.22448 0.0 40.180483703890445 0.15385 0 0 0 0 0 0 0 0 0 0 0 0
550154 0.21079 0.21079 0.0 40.25476150880638 0.1231 0 0 0 0 0 0 0 0 0 0 0 0
550218 0.38734 0.38734 0.0 41.441681707661516 0.18525 0 0 0 0 0 0 0 0 0 0 0 0
560087 0.30642 0.30642 0.0 40.98160288868232 0.1493 0 0 0 0 0 0 0 0 0 0 0 0
560121 0.36491 0.36491 0.0 41.38388613518755 0.1423 0 0 0 0 0 0 0 0 0 0 0 0
560152 0.2488 0.2488 0.0 40.625007554197474 0.1596 0 0 0 0 0 0 0 0 0 0 0 0
570025 0.2988 0.2988 0.0 41.30071228448307 0.16425 0 0 0 0 0 0 0 0 0 0 0 0
570062 0.12365 0.12365 0.0 38.71788492392154 0.1083 0 0 0 0 0 0 0 0 0 0 0 0
580235 0.33159 0.33159 0.0 41.07662524504986 0.1401 0 0 0 0 0 0 0 0 0 0 0 0
580275 0.38246 0.38246 0.0 41.69577842720109 0.1824 0 0 0 0 0 0 0 0 0 0 0 0
580300 0.24074 0.24074 0.0 40.43556811399646 0.11795 0 0 0 0 0 0 0 0 0 0 0 0
590005 0.17144 0.17144 0.0 39.86058153110331 0.17315 0 0 0 0 0 0 0 0 0 0 0 0
200132 0.2088 0.2088 0.0 40.10514617055661 0.16115 0 0 0 0 0 0 0 0 0 0 0 0
350180 0.2896 0.2896 0.0 40.74897125438709 0.1649 0 0 0 0 0 0 0 0 0 0 0 0
000010 0.24599 0.24599 0.0 40.47965285494053 0.1219 0 0 0 0 0 0 0 0 0 0 0 0
000014 0.13659 0.13659 0.0 39.14327669903982 0.12305 0 0 0 0 0 0 0 0 0 0 0 0
000038 0.15062 0.15062 0.0 39.33083767251729 0.11605 0 0 0 0 0 0 0 0 0 0 0 0
000137 0.1187 0.1187 0.0 38.7438492327184 0.1244 0 0 0 0 0 0 0 0 0 0 0 0
000174 0.24494 0.24494 0.0 40.529179513818704 0.1237 0 0 0 0 0 0 0 0 0 0 0 0
000196 0.3507 0.3507 0.0 41.41136558370063 0.10725 0 0 0 0 0 0 0 0 0 0 0 0
000202 0.61992 0.61992 0.0 42.92463295210411 0.1156 0 0 0 0 0 0 0 0 0 0 0 0
000220 0.21986 0.21986 0.0 40.20557223066606 0.10825 0 0 0 0 0 0 0 0 0 0 0 0
010010 0.09929 0.09929 0.0 38.251247710382295 0.10965 0 0 0 0 0 0 0 0 0 0 0 0
020090 0.40996 0.40996 0.0 41.71258176421176 0.20545 0 0 0 0 0 0 0 0 0 0 0 0
030006 0.50276 0.50276 0.0 42.46172331925201 0.2082 0 0 0 0 0 0 0 0 0 0 0 0
040150 0.38171 0.38171 0.0 41.383513213738865 0.143 0 0 0 0 0 0 0 0 0 0 0 0
040201 0.27989 0.27989 0.0 40.76592314633035 0.11365 0 0 0 0 0 0 0 0 0 0 0 0
040780 0.23071 0.23071 0.0 40.19183191335383 0.15255 0 0 0 0 0 0 0 0 0 0 0 0
050003 0.42693 0.42693 0.0 41.79117504648691 0.1627 0 0 0 0 0 0 0 0 0 0 0 0
050201 0.55014 0.55014 0.0 42.63083354367009 0.14355 0 0 0 0 0 0 0 0 0 0 0 0
050291 0.32531 0.32531 0.0 41.12429423717378 0.14105 0 0 0 0 0 0 0 0 0 0 0 0
050296 0.35092 0.35092 0.0 41.29349635884199 0.1283 0 0 0 0 0 0 0 0 0 0 0 0
050303 0.32832 0.32832 0.0 40.8734981403295 0.18155 0 0 0 0 0 0 0 0 0 0 0 0
050580 0.45059 0.45059 0.0 42.023777732454214 0.1316 0 0 0 0 0 0 0 0 0 0 0 0
070242 0.06441 0.06441 0.0 37.35670187326499 0.1085 0 0 0 0 0 0 0 0 0 0 0 0
080064 0.06559 0.06559 0.0 37.60176239573038 0.12675 0 0 0 0 0 0 0 0 0 0 0 0
080646 0.31811 0.31811 0.0 41.00307225007701 0.12465 0 0 0 0 0 0 0 0 0 0 0 0
090037 0.14539 0.14539 0.0 39.19055203239853 0.1724 0 0 0 0 0 0 0 0 0 0 0 0
090275 0.13947 0.13947 0.0 39.08370869288728 0.1129 0 0 0 0 0 0 0 0 0 0 0 0
100101 0.42967 0.42967 0.0 42.04382878567364 0.1527 0 0 0 0 0 0 0 0 0 0 0 0
100206 0.21641 0.21641 0.0 40.086192116878266 0.11555 0 0 0 0 0 0 0 0 0 0 0 0
100358 0.36616 0.36616 0.0 41.44624214174791 0.1841 0 0 0 0 0 0 0 0 0 0 0 0
110425 0.38083 0.38083 0.0 41.57848195561039 0.1382 0 0 0 0 0 0 0 0 0 0 0 0
110430 0.42086 0.42086 0.0 41.7800242473399 0.16245 0 0 0 0 0 0 0 0 0 0 0 0
110460 0.19958 0.19958 0.0 39.834420511351375 0.15295 0 0 0 0 0 0 0 0 0 0 0 0
110484 0.5109 0.5109 0.0 42.286173871749895 0.17305 0 0 0 0 0 0 0 0 0 0 0 0
110542 0.42696 0.42696 0.0 41.95089089734327 0.15295 0 0 0 0 0 0 0 0 0 0 0 0
110716 0.31579 0.31579 0.0 40.86694465204633 0.1522 0 0 0 0 0 0 0 0 0 0 0 0
110721 0.57824 0.57824 0.0 42.60087559138718 0.1624 0 0 0 0 0 0 0 0 0 0 0 0
120044 0.48176 0.48176 0.0 41.991227133612604 0.15415 0 0 0 0 0 0 0 0 0 0 0 0
120086 0.39267 0.39267 0.0 41.76214831998949 0.1588 0 0 0 0 0 0 0 0 0 0 0 0
120143 0.17359 0.17359 0.0 39.405385983642375 0.1083 0 0 0 0 0 0 0 0 0 0 0 0
120369 0.33059 0.33059 0.0 41.073186626284894 0.1153 0 0 0 0 0 0 0 0 0 0 0 0
120444 0.29948 0.29948 0.0 40.952183794792774 0.1614 0 0 0 0 0 0 0 0 0 0 0 0
120586 0.22943 0.22943 0.0 40.459253441932226 0.1411 0 0 0 0 0 0 0 0 0 0 0 0
130755 0.29291 0.29291 0.0 40.825105082012925 0.1708 0 0 0 0 0 0 0 0 0 0 0 0
140152 0.20861 0.20861 0.0 39.94625956175587 0.11275 0 0 0 0 0 0 0 0 0 0 0 0
150254 0.27509 0.27509 0.0 40.89991574223407 0.11615 0 0 0 0 0 0 0 0 0 0 0 0
150457 0.30337 0.30337 0.0 40.75152765319273 0.11865 0 0 0 0 0 0 0 0 0 0 0 0
160070 0.35902 0.35902 0.0 41.050017366848174 0.1342 0 0 0 0 0 0 0 0 0 0 0 0
160126 0.3602 0.3602 0.0 41.42396291457837 0.1604 0 0 0 0 0 0 0 0 0 0 0 0
160198 0.34902 0.34902 0.0 41.212463091931696 0.1223 0 0 0 0 0 0 0 0 0 0 0 0
160214 0.63056 0.63056 0.0 42.68998601731427 0.11795 0 0 0 0 0 0 0 0 0 0 0 0
170078 0.32092 0.32092 0.0 41.173148820792775 0.15495 0 0 0 0 0 0 0 0 0 0 0 0
180313 0.51002 0.51002 0.0 42.27688591760371 0.1182 0 0 0 0 0 0 0 0 0 0 0 0
190209 0.36646 0.36646 0.0 41.326831637888766 0.1243 0 0 0 0 0 0 0 0 0 0 0 0
190340 0.13823 0.13823 0.0 38.9018053295258 0.1038 0 0 0 0 0 0 0 0 0 0 0 0
300179 0.1792 0.1792 0.0 39.77593935100568 0.14915 0 0 0 0 0 0 0 0 0 0 0 0
310039 0.17157 0.17157 0.0 39.61794481507438 0.11585 0 0 0 0 0 0 0 0 0 0 0 0
310051 0.27047 0.27047 0.0 40.62745278846556 0.1242 0 0 0 0 0 0 0 0 0 0 0 0
310090 0.34688 0.34688 0.0 41.72613556770873 0.2533 0 0 0 0 0 0 0 0 0 0 0 0
310146 0.47942 0.47942 0.0 41.92991977859346 0.1463 0 0 0 0 0 0 0 0 0 0 0 0
310188 0.31894 0.31894 0.0 40.83894210724456 0.137 0 0 0 0 0 0 0 0 0 0 0 0
310260 0.51879 0.51879 0.0 42.18775504700353 0.1518 0 0 0 0 0 0 0 0 0 0 0 0
320099 0.3799 0.3799 0.0 41.4823063412207 0.1306 0 0 0 0 0 0 0 0 0 0 0 0
320469 0.37089 0.37089 0.0 41.4915528359127 0.26375 0 0 0 0 0 0 0 0 0 0 0 0
330023 0.18152 0.18152 0.0 39.64604670476904 0.12575 0 0 0 0 0 0 0 0 0 0 0 0
330083 0.22374 0.22374 0.0 40.220637570737956 0.12225 0 0 0 0 0 0 0 0 0 0 0 0
340229 0.14135 0.14135 0.0 38.92132267875374 0.13225 0 0 0 0 0 0 0 0 0 0 0 0
350027 0.30567 0.30567 0.0 41.1155681366413 0.12015 0 0 0 0 0 0 0 0 0 0 0 0
350050 0.40471 0.40471 0.0 41.6368431014818 0.15365 0 0 0 0 0 0 0 0 0 0 0 0
350080 0.28578 0.28578 0.0 40.927134135777024 0.1358 0 0 0 0 0 0 0 0 0 0 0 0
350192 0.30156 0.30156 0.0 40.95472711674563 0.13495 0 0 0 0 0 0 0 0 0 0 0 0
350235 0.26388 0.26388 0.0 40.638401281943786 0.12955 0 0 0 0 0 0 0 0 0 0 0 0
350374 0.50091 0.50091 0.0 42.31273007258798 0.1963 0 0 0 0 0 0 0 0 0 0 0 0
350630 0.30525 0.30525 0.0 40.98922895547378 0.1129 0 0 0 0 0 0 0 0 0 0 0 0
360139 0.38598 0.38598 0.0 41.60960253475901 0.126 0 0 0 0 0 0 0 0 0 0 0 0
360145 0.1986 0.1986 0.0 40.05347214191612 0.1223 0 0 0 0 0 0 0 0 0 0 0 0
370066 0.09121 0.09121 0.0 38.0970559330286 0.1103 0 0 0 0 0 0 0 0 0 0 0 0
370329 0.47796 0.47796 0.0 42.19544995278378 0.1649 0 0 0 0 0 0 0 0 0 0 0 0
370344 0.33159 0.33159 0.0 41.13471906863863 0.11675 0 0 0 0 0 0 0 0 0 0 0 0
370367 0.47175 0.47175 0.0 42.26054570146854 0.15 0 0 0 0 0 0 0 0 0 0 0 0
370394 0.33081 0.33081 0.0 41.03381309062985 0.15595 0 0 0 0 0 0 0 0 0 0 0 0
370498 0.26088 0.26088 0.0 40.80739518660755 0.14225 0 0 0 0 0 0 0 0 0 0 0 0
370566 0.07141 0.07141 0.0 37.51467381025595 0.1192 0 0 0 0 0 0 0 0 0 0 0 0
370595 0.18141 0.18141 0.0 39.447018433163436 0.1593 0 0 0 0 0 0 0 0 0 0 0 0
380318 0.33829 0.33829 0.0 41.214703789734585 0.151 0 0 0 0 0 0 0 0 0 0 0 0
390259 0.12211 0.12211 0.0 38.66803863717308 0.11495 0 0 0 0 0 0 0 0 0 0 0 0
390449 0.25012 0.25012 0.0 40.56858618051257 0.14315 0 0 0 0 0 0 0 0 0 0 0 0
390627 0.16046 0.16046 0.0 39.2754752032277 0.167 0 0 0 0 0 0 0 0 0 0 0 0
420196 0.29843 0.29843 0.0 40.811000797252255 0.16045 0 0 0 0 0 0 0 0 0 0 0 0
420352 0.38887 0.38887 0.0 41.28127327592803 0.14095 0 0 0 0 0 0 0 0 0 0 0 0
420414 0.29245 0.29245 0.0 40.757859730032635 0.1649 0 0 0 0 0 0 0 0 0 0 0 0
430003 0.32841 0.32841 0.0 40.70306800897693 0.17245 0 0 0 0 0 0 0 0 0 0 0 0
440005 0.30549 0.30549 0.0 40.72989757159681 0.13305 0 0 0 0 0 0 0 0 0 0 0 0
440050 0.28546 0.28546 0.0 40.87871644242562 0.1395 0 0 0 0 0 0 0 0 0 0 0 0
440236 0.42886 0.42886 0.0 41.913688700988075 0.1471 0 0 0 0 0 0 0 0 0 0 0 0
440285 0.17967 0.17967 0.0 39.72432010836631 0.1699 0 0 0 0 0 0 0 0 0 0 0 0
440643 0.18959 0.18959 0.0 39.624771661947605 0.1605 0 0 0 0 0 0 0 0 0 0 0 0
450082 0.24849 0.24849 0.0 40.4252835342964 0.14705 0 0 0 0 0 0 0 0 0 0 0 0
450339 0.40927 0.40927 0.0 41.67744128331352 0.19045 0 0 0 0 0 0 0 0 0 0 0 0
460064 0.24146 0.24146 0.0 40.211641169160224 0.13015 0 0 0 0 0 0 0 0 0 0 0 0
470015 0.33748 0.33748 0.0 41.43928315215709 0.16625 0 0 0 0 0 0 0 0 0 0 0 0
470043 0.0706 0.0706 0.0 37.7566668494741 0.29975 0 0 0 0 0 0 0 0 0 0 0 0
470110 0.34546 0.34546 0.0 41.21213310594991 0.1626 0 0 0 0 0 0 0 0 0 0 0 0
480184 0.3306 0.3306 0.0 41.141904295022094 0.15615 0 0 0 0 0 0 0 0 0 0 0 0
490007 0.05495 0.05495 0.0 36.95408313006374 0.1165 0 0 0 0 0 0 0 0 0 0 0 0
490037 0.42359 0.42359 0.0 41.475366512499804 0.1425 0 0 0 0 0 0 0 0 0 0 0 0
500038 0.1072 0.1072 0.0 38.41815958517897 0.1111 0 0 0 0 0 0 0 0 0 0 0 0
500065 0.2854 0.2854 0.0 40.68813315646169 0.12315 0 0 0 0 0 0 0 0 0 0 0 0
500301 0.32553 0.32553 0.0 40.960406011362544 0.1384 0 0 0 0 0 0 0 0 0 0 0 0
500511 0.33493 0.33493 0.0 41.13857976757891 0.1129 0 0 0 0 0 0 0 0 0 0 0 0
510113 0.2909 0.2909 0.0 41.10611676757962 0.15955 0 0 0 0 0 0 0 0 0 0 0 0
510266 0.44058 0.44058 0.0 41.95531174591111 0.13695 0 0 0 0 0 0 0 0 0 0 0 0
510550 0.24111 0.24111 0.0 40.295016217014386 0.1118 0 0 0 0 0 0 0 0 0 0 0 0
510597 0.46101 0.46101 0.0 42.07886320761618 0.16435 0 0 0 0 0 0 0 0 0 0 0 0
520022 0.11944 0.11944 0.0 38.869345587954 0.1245 0 0 0 0 0 0 0 0 0 0 0 0
520041 0.54539 0.54539 0.0 42.5595934187183 0.1462 0 0 0 0 0 0 0 0 0 0 0 0
520071 0.41155 0.41155 0.0 41.700037577613806 0.1289 0 0 0 0 0 0 0 0 0 0 0 0
530037 0.26848 0.26848 0.0 40.528245890408606 0.14435 0 0 0 0 0 0 0 0 0 0 0 0
530086 0.04976 0.04976 0.0 36.80221539444413 0.13525 0 0 0 0 0 0 0 0 0 0 0 0
530251 0.41131 0.41131 0.0 41.751395029515876 0.15385 0 0 0 0 0 0 0 0 0 0 0 0
550005 0.07369 0.07369 0.0 37.7307387453567 0.1566 0 0 0 0 0 0 0 0 0 0 0 0
550059 0.31841 0.31841 0.0 41.17771475696482 0.21085 0 0 0 0 0 0 0 0 0 0 0 0
550137 0.4193 0.4193 0.0 41.89971022477147 0.152 0 0 0 0 0 0 0 0 0 0 0 0
550202 0.42028 0.42028 0.0 41.62140624459557 0.2331 0 0 0 0 0 0 0 0 0 0 0 0
560027 0.43885 0.43885 0.0 42.11014333117546 0.19185 0 0 0 0 0 0 0 0 0 0 0 0
560054 0.4804 0.4804 0.0 42.125825830587864 0.17225 0 0 0 0 0 0 0 0 0 0 0 0
